Freq.	V(vo)
2.50034536169638e+000	(3.51341521871866e+001,1.79991645642399e+002)
2.50610925303206e+000	(3.51341521867685e+001,1.79991626383616e+002)
2.51188643150953e+000	(3.51341521863485e+001,1.79991607080437e+002)
2.51767692775880e+000	(3.51341521859266e+001,1.79991587732760e+002)
2.52348077248052e+000	(3.51341521855027e+001,1.79991568340481e+002)
2.52929799644609e+000	(3.51341521850768e+001,1.79991548903499e+002)
2.53512863049786e+000	(3.51341521846490e+001,1.79991529421710e+002)
2.54097270554925e+000	(3.51341521842192e+001,1.79991509895010e+002)
2.54683025258499e+000	(3.51341521837875e+001,1.79991490323297e+002)
2.55270130266119e+000	(3.51341521833537e+001,1.79991470706467e+002)
2.55858588690559e+000	(3.51341521829179e+001,1.79991451044415e+002)
2.56448403651766e+000	(3.51341521824802e+001,1.79991431337037e+002)
2.57039578276881e+000	(3.51341521820404e+001,1.79991411584230e+002)
2.57632115700252e+000	(3.51341521815985e+001,1.79991391785887e+002)
2.58226019063454e+000	(3.51341521811547e+001,1.79991371941904e+002)
2.58821291515304e+000	(3.51341521807088e+001,1.79991352052176e+002)
2.59417936211876e+000	(3.51341521802608e+001,1.79991332116598e+002)
2.60015956316522e+000	(3.51341521798108e+001,1.79991312135063e+002)
2.60615354999884e+000	(3.51341521793586e+001,1.79991292107467e+002)
2.61216135439915e+000	(3.51341521789044e+001,1.79991272033702e+002)
2.61818300821893e+000	(3.51341521784481e+001,1.79991251913662e+002)
2.62421854338439e+000	(3.51341521779897e+001,1.79991231747240e+002)
2.63026799189533e+000	(3.51341521775292e+001,1.79991211534330e+002)
2.63633138582532e+000	(3.51341521770666e+001,1.79991191274825e+002)
2.64240875732189e+000	(3.51341521766018e+001,1.79991170968617e+002)
2.64850013860664e+000	(3.51341521761349e+001,1.79991150615597e+002)
2.65460556197548e+000	(3.51341521756658e+001,1.79991130215660e+002)
2.66072505979875e+000	(3.51341521751945e+001,1.79991109768696e+002)
2.66685866452142e+000	(3.51341521747211e+001,1.79991089274596e+002)
2.67300640866325e+000	(3.51341521742455e+001,1.79991068733253e+002)
2.67916832481897e+000	(3.51341521737677e+001,1.79991048144557e+002)
2.68534444565845e+000	(3.51341521732877e+001,1.79991027508399e+002)
2.69153480392686e+000	(3.51341521728055e+001,1.79991006824671e+002)
2.69773943244486e+000	(3.51341521723210e+001,1.79990986093261e+002)
2.70395836410878e+000	(3.51341521718343e+001,1.79990965314060e+002)
2.71019163189078e+000	(3.51341521713454e+001,1.79990944486958e+002)
2.71643926883902e+000	(3.51341521708542e+001,1.79990923611845e+002)
2.72270130807785e+000	(3.51341521703607e+001,1.79990902688610e+002)
2.72897778280798e+000	(3.51341521698650e+001,1.79990881717142e+002)
2.73526872630665e+000	(3.51341521693670e+001,1.79990860697329e+002)
2.74157417192782e+000	(3.51341521688666e+001,1.79990839629061e+002)
2.74789415310234e+000	(3.51341521683640e+001,1.79990818512225e+002)
2.75422870333811e+000	(3.51341521678591e+001,1.79990797346710e+002)
2.76057785622028e+000	(3.51341521673518e+001,1.79990776132404e+002)
2.76694164541145e+000	(3.51341521668422e+001,1.79990754869194e+002)
2.77332010465178e+000	(3.51341521663302e+001,1.79990733556966e+002)
2.77971326775923e+000	(3.51341521658158e+001,1.79990712195609e+002)
2.78612116862971e+000	(3.51341521652991e+001,1.79990690785009e+002)
2.79254384123727e+000	(3.51341521647800e+001,1.79990669325053e+002)
2.79898131963430e+000	(3.51341521642585e+001,1.79990647815626e+002)
2.80543363795165e+000	(3.51341521637346e+001,1.79990626256615e+002)
2.81190083039888e+000	(3.51341521632083e+001,1.79990604647905e+002)
2.81838293126439e+000	(3.51341521626796e+001,1.79990582989382e+002)
2.82487997491564e+000	(3.51341521621484e+001,1.79990561280931e+002)
2.83139199579931e+000	(3.51341521616147e+001,1.79990539522437e+002)
2.83791902844149e+000	(3.51341521610786e+001,1.79990517713784e+002)
2.84446110744785e+000	(3.51341521605401e+001,1.79990495854857e+002)
2.85101826750384e+000	(3.51341521599990e+001,1.79990473945540e+002)
2.85759054337488e+000	(3.51341521594554e+001,1.79990451985717e+002)
2.86417796990651e+000	(3.51341521589093e+001,1.79990429975272e+002)
2.87078058202462e+000	(3.51341521583608e+001,1.79990407914087e+002)
2.87739841473560e+000	(3.51341521578096e+001,1.79990385802045e+002)
2.88403150312654e+000	(3.51341521572560e+001,1.79990363639030e+002)
2.89067988236541e+000	(3.51341521566997e+001,1.79990341424925e+002)
2.89734358770125e+000	(3.51341521561409e+001,1.79990319159610e+002)
2.90402265446438e+000	(3.51341521555796e+001,1.79990296842969e+002)
2.91071711806654e+000	(3.51341521550156e+001,1.79990274474882e+002)
2.91742701400110e+000	(3.51341521544490e+001,1.79990252055231e+002)
2.92415237784327e+000	(3.51341521538799e+001,1.79990229583898e+002)
2.93089324525025e+000	(3.51341521533081e+001,1.79990207060764e+002)
2.93764965196146e+000	(3.51341521527336e+001,1.79990184485708e+002)
2.94442163379869e+000	(3.51341521521565e+001,1.79990161858611e+002)
2.95120922666631e+000	(3.51341521515768e+001,1.79990139179353e+002)
2.95801246655147e+000	(3.51341521509943e+001,1.79990116447814e+002)
2.96483138952427e+000	(3.51341521504092e+001,1.79990093663874e+002)
2.97166603173795e+000	(3.51341521498214e+001,1.79990070827411e+002)
2.97851642942912e+000	(3.51341521492308e+001,1.79990047938305e+002)
2.98538261891789e+000	(3.51341521486375e+001,1.79990024996434e+002)
2.99226463660812e+000	(3.51341521480415e+001,1.79990002001676e+002)
2.99916251898758e+000	(3.51341521474428e+001,1.79989978953910e+002)
3.00607630262816e+000	(3.51341521468413e+001,1.79989955853013e+002)
3.01300602418605e+000	(3.51341521462370e+001,1.79989932698864e+002)
3.01995172040194e+000	(3.51341521456299e+001,1.79989909491338e+002)
3.02691342810123e+000	(3.51341521450200e+001,1.79989886230314e+002)
3.03389118419420e+000	(3.51341521444073e+001,1.79989862915668e+002)
3.04088502567620e+000	(3.51341521437918e+001,1.79989839547275e+002)
3.04789498962791e+000	(3.51341521431734e+001,1.79989816125013e+002)
3.05492111321544e+000	(3.51341521425522e+001,1.79989792648757e+002)
3.06196343369060e+000	(3.51341521419281e+001,1.79989769118383e+002)
3.06902198839108e+000	(3.51341521413011e+001,1.79989745533766e+002)
3.07609681474063e+000	(3.51341521406712e+001,1.79989721894780e+002)
3.08318795024928e+000	(3.51341521400385e+001,1.79989698201301e+002)
3.09029543251351e+000	(3.51341521394028e+001,1.79989674453203e+002)
3.09741929921650e+000	(3.51341521387641e+001,1.79989650650360e+002)
3.10455958812828e+000	(3.51341521381226e+001,1.79989626792645e+002)
3.11171633710594e+000	(3.51341521374780e+001,1.79989602879933e+002)
3.11888958409386e+000	(3.51341521368305e+001,1.79989578912097e+002)
3.12607936712388e+000	(3.51341521361800e+001,1.79989554889009e+002)
3.13328572431551e+000	(3.51341521355265e+001,1.79989530810542e+002)
3.14050869387614e+000	(3.51341521348700e+001,1.79989506676568e+002)
3.14774831410124e+000	(3.51341521342104e+001,1.79989482486960e+002)
3.15500462337455e+000	(3.51341521335478e+001,1.79989458241589e+002)
3.16227766016830e+000	(3.51341521328822e+001,1.79989433940326e+002)
3.16956746304341e+000	(3.51341521322134e+001,1.79989409583044e+002)
3.17687407064969e+000	(3.51341521315416e+001,1.79989385169612e+002)
3.18419752172604e+000	(3.51341521308667e+001,1.79989360699901e+002)
3.19153785510068e+000	(3.51341521301887e+001,1.79989336173782e+002)
3.19889510969132e+000	(3.51341521295075e+001,1.79989311591124e+002)
3.20626932450538e+000	(3.51341521288232e+001,1.79989286951798e+002)
3.21366053864023e+000	(3.51341521281357e+001,1.79989262255672e+002)
3.22106879128335e+000	(3.51341521274451e+001,1.79989237502615e+002)
3.22849412171255e+000	(3.51341521267513e+001,1.79989212692497e+002)
3.23593656929620e+000	(3.51341521260542e+001,1.79989187825186e+002)
3.24339617349341e+000	(3.51341521253540e+001,1.79989162900549e+002)
3.25087297385426e+000	(3.51341521246505e+001,1.79989137918455e+002)
3.25836701002000e+000	(3.51341521239438e+001,1.79989112878772e+002)
3.26587832172327e+000	(3.51341521232338e+001,1.79989087781366e+002)
3.27340694878830e+000	(3.51341521225205e+001,1.79989062626105e+002)
3.28095293113110e+000	(3.51341521218040e+001,1.79989037412855e+002)
3.28851630875974e+000	(3.51341521210841e+001,1.79989012141482e+002)
3.29609712177449e+000	(3.51341521203609e+001,1.79988986811853e+002)
3.30369541036806e+000	(3.51341521196344e+001,1.79988961423833e+002)
3.31131121482582e+000	(3.51341521189045e+001,1.79988935977287e+002)
3.31894457552601e+000	(3.51341521181713e+001,1.79988910472081e+002)
3.32659553293996e+000	(3.51341521174347e+001,1.79988884908080e+002)
3.33426412763226e+000	(3.51341521166946e+001,1.79988859285147e+002)
3.34195040026105e+000	(3.51341521159512e+001,1.79988833603148e+002)
3.34965439157819e+000	(3.51341521152043e+001,1.79988807861945e+002)
3.35737614242946e+000	(3.51341521144540e+001,1.79988782061403e+002)
3.36511569375482e+000	(3.51341521137002e+001,1.79988756201384e+002)
3.37287308658860e+000	(3.51341521129429e+001,1.79988730281752e+002)
3.38064836205972e+000	(3.51341521121822e+001,1.79988704302369e+002)
3.38844156139193e+000	(3.51341521114179e+001,1.79988678263098e+002)
3.39625272590399e+000	(3.51341521106501e+001,1.79988652163799e+002)
3.40408189700991e+000	(3.51341521098787e+001,1.79988626004336e+002)
3.41192911621919e+000	(3.51341521091038e+001,1.79988599784569e+002)
3.41979442513699e+000	(3.51341521083253e+001,1.79988573504359e+002)
3.42767786546441e+000	(3.51341521075433e+001,1.79988547163567e+002)
3.43557947899865e+000	(3.51341521067576e+001,1.79988520762053e+002)
3.44349930763329e+000	(3.51341521059683e+001,1.79988494299677e+002)
3.45143739335847e+000	(3.51341521051753e+001,1.79988467776299e+002)
3.45939377826112e+000	(3.51341521043787e+001,1.79988441191779e+002)
3.46736850452522e+000	(3.51341521035784e+001,1.79988414545974e+002)
3.47536161443196e+000	(3.51341521027744e+001,1.79988387838745e+002)
3.48337315036002e+000	(3.51341521019667e+001,1.79988361069950e+002)
3.49140315478576e+000	(3.51341521011553e+001,1.79988334239446e+002)
3.49945167028347e+000	(3.51341521003401e+001,1.79988307347091e+002)
3.50751873952558e+000	(3.51341520995212e+001,1.79988280392743e+002)
3.51560440528288e+000	(3.51341520986985e+001,1.79988253376259e+002)
3.52370871042477e+000	(3.51341520978719e+001,1.79988226297495e+002)
3.53183169791947e+000	(3.51341520970416e+001,1.79988199156309e+002)
3.53997341083425e+000	(3.51341520962074e+001,1.79988171952555e+002)
3.54813389233565e+000	(3.51341520953694e+001,1.79988144686091e+002)
3.55631318568975e+000	(3.51341520945276e+001,1.79988117356770e+002)
3.56451133426234e+000	(3.51341520936818e+001,1.79988089964450e+002)
3.57272838151919e+000	(3.51341520928321e+001,1.79988062508983e+002)
3.58096437102626e+000	(3.51341520919785e+001,1.79988034990225e+002)
3.58921934644995e+000	(3.51341520911210e+001,1.79988007408029e+002)
3.59749335155732e+000	(3.51341520902595e+001,1.79987979762250e+002)
3.60578643021632e+000	(3.51341520893940e+001,1.79987952052742e+002)
3.61409862639603e+000	(3.51341520885246e+001,1.79987924279356e+002)
3.62242998416688e+000	(3.51341520876511e+001,1.79987896441945e+002)
3.63078054770091e+000	(3.51341520867736e+001,1.79987868540363e+002)
3.63915036127196e+000	(3.51341520858920e+001,1.79987840574461e+002)
3.64753946925597e+000	(3.51341520850064e+001,1.79987812544091e+002)
3.65594791613114e+000	(3.51341520841167e+001,1.79987784449105e+002)
3.66437574647823e+000	(3.51341520832229e+001,1.79987756289353e+002)
3.67282300498074e+000	(3.51341520823249e+001,1.79987728064685e+002)
3.68128973642521e+000	(3.51341520814229e+001,1.79987699774954e+002)
3.68977598570139e+000	(3.51341520805166e+001,1.79987671420007e+002)
3.69828179780255e+000	(3.51341520796062e+001,1.79987642999696e+002)
3.70680721782565e+000	(3.51341520786915e+001,1.79987614513869e+002)
3.71535229097161e+000	(3.51341520777727e+001,1.79987585962376e+002)
3.72391706254557e+000	(3.51341520768496e+001,1.79987557345065e+002)
3.73250157795709e+000	(3.51341520759222e+001,1.79987528661784e+002)
3.74110588272042e+000	(3.51341520749906e+001,1.79987499912381e+002)
3.74973002245472e+000	(3.51341520740546e+001,1.79987471096704e+002)
3.75837404288433e+000	(3.51341520731143e+001,1.79987442214600e+002)
3.76703798983897e+000	(3.51341520721697e+001,1.79987413265915e+002)
3.77572190925405e+000	(3.51341520712208e+001,1.79987384250498e+002)
3.78442584717082e+000	(3.51341520702674e+001,1.79987355168192e+002)
3.79314984973670e+000	(3.51341520693097e+001,1.79987326018846e+002)
3.80189396320550e+000	(3.51341520683475e+001,1.79987296802303e+002)
3.81065823393761e+000	(3.51341520673809e+001,1.79987267518408e+002)
3.81944270840035e+000	(3.51341520664098e+001,1.79987238167008e+002)
3.82824743316811e+000	(3.51341520654343e+001,1.79987208747946e+002)
3.83707245492267e+000	(3.51341520644542e+001,1.79987179261065e+002)
3.84591782045342e+000	(3.51341520634697e+001,1.79987149706211e+002)
3.85478357665760e+000	(3.51341520624805e+001,1.79987120083225e+002)
3.86366977054057e+000	(3.51341520614868e+001,1.79987090391951e+002)
3.87257644921605e+000	(3.51341520604886e+001,1.79987060632232e+002)
3.88150365990636e+000	(3.51341520594857e+001,1.79987030803910e+002)
3.89045144994269e+000	(3.51341520584782e+001,1.79987000906826e+002)
3.89941986676531e+000	(3.51341520574660e+001,1.79986970940823e+002)
3.90840895792390e+000	(3.51341520564492e+001,1.79986940905741e+002)
3.91741877107771e+000	(3.51341520554276e+001,1.79986910801420e+002)
3.92644935399588e+000	(3.51341520544014e+001,1.79986880627702e+002)
3.93550075455765e+000	(3.51341520533704e+001,1.79986850384427e+002)
3.94457302075266e+000	(3.51341520523347e+001,1.79986820071433e+002)
3.95366620068116e+000	(3.51341520512942e+001,1.79986789688561e+002)
3.96278034255427e+000	(3.51341520502489e+001,1.79986759235649e+002)
3.97191549469428e+000	(3.51341520491987e+001,1.79986728712536e+002)
3.98107170553485e+000	(3.51341520481437e+001,1.79986698119060e+002)
3.99024902362130e+000	(3.51341520470839e+001,1.79986667455059e+002)
3.99944749761085e+000	(3.51341520460191e+001,1.79986636720369e+002)
4.00866717627290e+000	(3.51341520449494e+001,1.79986605914829e+002)
4.01790810848927e+000	(3.51341520438748e+001,1.79986575038275e+002)
4.02717034325446e+000	(3.51341520427953e+001,1.79986544090543e+002)
4.03645392967592e+000	(3.51341520417107e+001,1.79986513071470e+002)
4.04575891697430e+000	(3.51341520406211e+001,1.79986481980890e+002)
4.05508535448371e+000	(3.51341520395266e+001,1.79986450818638e+002)
4.06443329165200e+000	(3.51341520384269e+001,1.79986419584551e+002)
4.07380277804100e+000	(3.51341520373222e+001,1.79986388278461e+002)
4.08319386332679e+000	(3.51341520362124e+001,1.79986356900203e+002)
4.09260659729998e+000	(3.51341520350975e+001,1.79986325449611e+002)
4.10204102986594e+000	(3.51341520339774e+001,1.79986293926518e+002)
4.11149721104509e+000	(3.51341520328521e+001,1.79986262330757e+002)
4.12097519097317e+000	(3.51341520317217e+001,1.79986230662160e+002)
4.13047501990148e+000	(3.51341520305860e+001,1.79986198920559e+002)
4.13999674819717e+000	(3.51341520294451e+001,1.79986167105787e+002)
4.14954042634349e+000	(3.51341520282989e+001,1.79986135217673e+002)
4.15910610494008e+000	(3.51341520271475e+001,1.79986103256050e+002)
4.16869383470322e+000	(3.51341520259907e+001,1.79986071220748e+002)
4.17830366646608e+000	(3.51341520248286e+001,1.79986039111597e+002)
4.18793565117905e+000	(3.51341520236611e+001,1.79986006928427e+002)
4.19758983990994e+000	(3.51341520224882e+001,1.79985974671067e+002)
4.20726628384430e+000	(3.51341520213099e+001,1.79985942339346e+002)
4.21696503428568e+000	(3.51341520201262e+001,1.79985909933092e+002)
4.22668614265589e+000	(3.51341520189370e+001,1.79985877452135e+002)
4.23642966049527e+000	(3.51341520177424e+001,1.79985844896301e+002)
4.24619563946299e+000	(3.51341520165422e+001,1.79985812265418e+002)
4.25598413133729e+000	(3.51341520153364e+001,1.79985779559314e+002)
4.26579518801579e+000	(3.51341520141251e+001,1.79985746777814e+002)
4.27562886151572e+000	(3.51341520129083e+001,1.79985713920744e+002)
4.28548520397425e+000	(3.51341520116857e+001,1.79985680987932e+002)
4.29536426764873e+000	(3.51341520104576e+001,1.79985647979201e+002)
4.30526610491696e+000	(3.51341520092238e+001,1.79985614894378e+002)
4.31519076827751e+000	(3.51341520079843e+001,1.79985581733286e+002)
4.32513831034994e+000	(3.51341520067391e+001,1.79985548495750e+002)
4.33510878387515e+000	(3.51341520054881e+001,1.79985515181593e+002)
4.34510224171557e+000	(3.51341520042313e+001,1.79985481790640e+002)
4.35511873685554e+000	(3.51341520029688e+001,1.79985448322712e+002)
4.36515832240151e+000	(3.51341520017004e+001,1.79985414777633e+002)
4.37522105158237e+000	(3.51341520004261e+001,1.79985381155224e+002)
4.38530697774971e+000	(3.51341519991460e+001,1.79985347455308e+002)
4.39541615437810e+000	(3.51341519978600e+001,1.79985313677706e+002)
4.40554863506539e+000	(3.51341519965680e+001,1.79985279822238e+002)
4.41570447353298e+000	(3.51341519952701e+001,1.79985245888725e+002)
4.42588372362612e+000	(3.51341519939662e+001,1.79985211876987e+002)
4.43608643931418e+000	(3.51341519926563e+001,1.79985177786844e+002)
4.44631267469094e+000	(3.51341519913403e+001,1.79985143618116e+002)
4.45656248397488e+000	(3.51341519900182e+001,1.79985109370620e+002)
4.46683592150948e+000	(3.51341519886901e+001,1.79985075044176e+002)
4.47713304176347e+000	(3.51341519873558e+001,1.79985040638601e+002)
4.48745389933117e+000	(3.51341519860153e+001,1.79985006153713e+002)
4.49779854893273e+000	(3.51341519846687e+001,1.79984971589329e+002)
4.50816704541445e+000	(3.51341519833158e+001,1.79984936945266e+002)
4.51855944374907e+000	(3.51341519819567e+001,1.79984902221340e+002)
4.52897579903605e+000	(3.51341519805914e+001,1.79984867417368e+002)
4.53941616650188e+000	(3.51341519792197e+001,1.79984832533163e+002)
4.54988060150033e+000	(3.51341519778417e+001,1.79984797568543e+002)
4.56036915951281e+000	(3.51341519764573e+001,1.79984762523321e+002)
4.57088189614859e+000	(3.51341519750666e+001,1.79984727397311e+002)
4.58141886714518e+000	(3.51341519736694e+001,1.79984692190327e+002)
